source,group,env_version,map_name,difficulty,episode,algorithm,seed,solved,failure_reason,height,width,num_boxes,total_reward,steps,runtime_ms,nodes_expanded,deadlocks_pruned,dead_squares
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,170.3267,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,9.3,37,581.2347,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,9.8,32,484.2107,276,124,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,2252.4283,6990,3249,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,8.3,47,807.4434,883,441,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,872.2851,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,8.6,44,1428.1502,2571,1274,10
custom,custom_additional,custom_env,easy_1box,Easy,0,astar,,True,,3,12,1,10.2,8,80.0123,6,0,1
custom,custom_additional,custom_env,medium_1box,Medium,0,astar,,True,,9,9,1,9.7,13,221.3337,34,4,13
custom,custom_additional,custom_env,large_1box,Large-1box,0,astar,,True,,15,15,1,9.0,20,287.0741,33,2,48
custom,custom_additional,custom_env,medium_2box,Medium-2box,0,astar,,True,,11,11,2,9.6,24,366.5087,67,23,32
custom,custom_additional,custom_env,hard_3box,Hard-3box,0,astar,,True,,15,15,3,7.2,58,24261.4546,21713,13021,48
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,98.4886,4,0,1
custom,custom_core,custom_env,map_02,Medium-1box,0,astar,,True,,5,12,1,10.3,7,87.9281,4,8,22
custom,custom_core,custom_env,map_03,Medium-2box,0,astar,,True,,5,13,2,10.8,12,153.3637,20,6,6
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,210.0472,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,9.3,37,517.0555,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,9.8,32,1748.8739,276,124,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,4820.4424,6990,3249,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,8.3,47,2238.2805,883,441,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,2184.7057,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,8.6,44,3251.7307,2571,1274,10
custom,custom_additional,custom_env,easy_1box,Easy,0,astar,,True,,3,12,1,10.2,8,104.6691,6,0,1
custom,custom_additional,custom_env,medium_1box,Medium,0,astar,,True,,9,9,1,9.7,13,202.523,34,4,13
custom,custom_additional,custom_env,large_1box,Large-1box,0,astar,,True,,15,15,1,9.0,20,221.0743,33,2,48
custom,custom_additional,custom_env,medium_2box,Medium-2box,0,astar,,True,,11,11,2,9.6,24,268.9943,67,23,32
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,99.1755,4,0,1
custom,custom_core,custom_env,map_02,Medium-1box,0,astar,,True,,5,12,1,10.3,7,53.7245,4,8,22
custom,custom_core,custom_env,map_03,Medium-2box,0,astar,,True,,5,13,2,10.8,12,137.2936,20,6,6
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,174.2425,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,9.3,37,531.4031,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,9.8,32,401.8414,276,124,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,2056.6869,6990,3249,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,8.3,47,862.3254,883,441,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,791.8835,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,8.6,44,1346.9408,2571,1274,10
custom,custom_additional,custom_env,easy_1box,Easy,0,astar,,True,,3,12,1,10.2,8,69.1452,6,0,1
custom,custom_additional,custom_env,medium_1box,Medium,0,astar,,True,,9,9,1,9.7,13,176.6088,34,4,13
custom,custom_additional,custom_env,large_1box,Large-1box,0,astar,,True,,15,15,1,9.0,20,275.456,33,2,48
custom,custom_additional,custom_env,medium_2box,Medium-2box,0,astar,,True,,11,11,2,9.6,24,282.774,67,23,32
custom,custom_additional,custom_env,hard_3box,Hard-3box,0,astar,,True,,15,15,3,7.2,58,18442.3778,21713,13021,48
original,original_v0,Sokoban-v0,episode_00,Sokoban-v0,0,astar,100,True,,,,,9.7,33,573.8425,344,772,18
original,original_v0,Sokoban-v0,episode_01,Sokoban-v0,1,astar,101,True,,,,,3.3,97,2540.133,4825,6805,17
original,original_v0,Sokoban-v0,episode_02,Sokoban-v0,2,astar,102,True,,,,,8.4,46,596.7546,458,653,11
original,original_v0,Sokoban-v0,episode_03,Sokoban-v0,3,astar,103,True,,,,,6.5,65,1247.6411,2360,3370,14
original,original_v0,Sokoban-v0,episode_04,Sokoban-v0,4,astar,104,True,,,,,8.5,45,1710.716,364,364,5
original,original_v1,Sokoban-v1,episode_00,Sokoban-v1,0,astar,100,True,,,,,5.3,87,4115.0215,8821,18780,15
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,4900.6853,4,0,1
custom,custom_core,custom_env,map_02,Medium-1box,0,astar,,True,,5,12,1,10.3,7,3962.9467,4,8,22
custom,custom_core,custom_env,map_03,Medium-2box,0,astar,,True,,5,13,2,10.8,12,7978.3258,20,6,6
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,8391.3255,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,9.3,37,21062.2966,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,9.8,32,21207.0661,276,124,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,20001.5602,6990,3249,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,8.3,47,32906.8813,883,441,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,42599.5905,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,8.6,44,27049.8972,2571,1274,10
custom,custom_additional,custom_env,easy_1box,Easy,0,astar,,True,,3,12,1,10.2,8,4652.194,6,0,1
custom,custom_additional,custom_env,medium_1box,Medium,0,astar,,True,,9,9,1,9.7,13,7709.1429,34,4,13
custom,custom_additional,custom_env,large_1box,Large-1box,0,astar,,True,,15,15,1,9.0,20,11579.9637,33,2,48
custom,custom_additional,custom_env,medium_2box,Medium-2box,0,astar,,True,,11,11,2,9.6,24,14049.6073,67,23,32
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,640.9509,4,0,1
custom,custom_core,custom_env,map_02,Medium-1box,0,astar,,True,,5,12,1,10.3,7,423.0423,4,8,22
custom,custom_core,custom_env,map_03,Medium-2box,0,astar,,True,,5,13,2,10.8,12,304.7752,20,6,6
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,339.7851,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,9.3,37,1079.6621,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,9.8,32,1598.1307,276,124,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,7428.8008,6990,3249,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,8.3,47,2205.4248,883,441,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,2127.744,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,8.6,44,6169.8134,2571,1274,10
custom,custom_additional,custom_env,easy_1box,Easy,0,astar,,True,,3,12,1,10.2,8,613.9674,6,0,1
custom,custom_additional,custom_env,medium_1box,Medium,0,astar,,True,,9,9,1,9.7,13,559.3998,34,4,13
custom,custom_additional,custom_env,large_1box,Large-1box,0,astar,,True,,15,15,1,9.0,20,897.2697,33,2,48
custom,custom_additional,custom_env,medium_2box,Medium-2box,0,astar,,True,,11,11,2,9.6,24,970.1381,67,23,32
custom,custom_additional,custom_env,hard_3box,Hard-3box,0,astar,,True,,15,15,3,7.2,58,22110.3344,21713,13021,48
original,original_v0,Sokoban-v0,episode_00,Sokoban-v0,0,astar,100,True,,,,,11.6,14,258.9786,6,5,8
original,original_v0,Sokoban-v0,episode_01,Sokoban-v0,1,astar,101,True,,,,,10.8,22,385.8047,17,16,7
original,original_v0,Sokoban-v0,episode_02,Sokoban-v0,2,astar,102,True,,,,,10.5,25,496.8331,20,11,11
original,original_v0,Sokoban-v0,episode_03,Sokoban-v0,3,astar,103,True,,,,,7.8,52,2778.2762,281,284,12
original,original_v0,Sokoban-v0,episode_04,Sokoban-v0,4,astar,104,True,,,,,9.0,40,746.5019,118,243,11
original,original_v1,Sokoban-v1,episode_00,Sokoban-v1,0,astar,100,True,,,,,9.8,42,1132.7536,58,61,10
original,original_v1,Sokoban-v1,episode_01,Sokoban-v1,1,astar,101,True,,,,,9.2,48,1015.8246,441,420,8
original,original_v1,Sokoban-v1,episode_02,Sokoban-v1,2,astar,102,True,,,,,12.5,15,255.7518,26,8,9
original,original_v1,Sokoban-v1,episode_03,Sokoban-v1,3,astar,103,True,,,,,5.6,84,3184.8004,7222,9785,5
original,original_v1,Sokoban-v1,episode_04,Sokoban-v1,4,astar,104,True,,,,,9.6,44,1079.1051,200,270,10
original,original_v2,Sokoban-v2,episode_00,Sokoban-v2,0,astar,100,True,,,,,7.6,74,1944.3462,2575,764,3
original,original_v2,Sokoban-v2,episode_01,Sokoban-v2,1,astar,101,True,,,,,8.9,61,1582.3536,2869,3389,11
original,original_v2,Sokoban-v2,episode_02,Sokoban-v2,2,astar,102,False,,,,,-1.9,169,14385.8521,25999,68269,16
original,original_v2,Sokoban-v2,episode_03,Sokoban-v2,3,astar,103,True,,,,,7.9,71,3716.1806,6016,5583,8
original,original_v2,Sokoban-v2,episode_04,Sokoban-v2,4,astar,104,True,,,,,9.8,52,6816.3774,19707,18370,8
custom,custom_additional,custom_env,dqn_map_1,DQN-3box,0,astar,,True,,7,9,3,10.9,21,12130.2698,71,92,15
custom,custom_additional,custom_env,dqn_map_2,DQN-3box,0,astar,,True,,6,9,3,10.7,23,13032.2812,44,87,8
custom,custom_additional,custom_env,dqn_map_3,DQN-3box,0,astar,,True,,6,9,3,11.0,20,11327.4496,24,63,13
custom,custom_additional,custom_env,dqn_map_1,DQN-3box,0,astar,,True,,7,9,3,10.9,21,11545.4986,71,92,15
custom,custom_additional,custom_env,dqn_map_2,DQN-3box,0,astar,,True,,6,9,3,10.7,23,12718.9853,44,87,8
custom,custom_additional,custom_env,dqn_map_3,DQN-3box,0,astar,,True,,6,9,3,11.0,20,10877.2044,24,63,13
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,4402.0889,4,0,1
custom,custom_core,custom_env,map_02,Medium-1box,0,astar,,True,,5,12,1,10.3,7,3801.1899,4,8,22
custom,custom_core,custom_env,map_03,Medium-2box,0,astar,,True,,5,13,2,10.8,12,6678.8898,20,6,6
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,6659.1589,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,9.3,37,20631.7134,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,9.8,32,18379.9863,276,124,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,18484.977,6990,3249,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,8.3,47,26264.076,883,441,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,32258.9636,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,8.6,44,25356.9443,2571,1274,10
custom,custom_additional,custom_env,easy_1box,Easy,0,astar,,True,,3,12,1,10.2,8,4337.7481,6,0,1
custom,custom_additional,custom_env,medium_1box,Medium,0,astar,,True,,9,9,1,9.7,13,7073.3061,34,4,13
custom,custom_additional,custom_env,large_1box,Large-1box,0,astar,,True,,15,15,1,9.0,20,11037.2133,33,2,48
custom,custom_additional,custom_env,medium_2box,Medium-2box,0,astar,,True,,11,11,2,9.6,24,13539.036,67,23,32
custom,custom_additional,custom_env,hard_3box,Hard-3box,0,astar,,True,,15,15,3,7.2,58,39275.2659,21713,13021,48
original,original_v0,Sokoban-v0,episode_00,Sokoban-v0,0,astar,100,True,,,,,10.0,30,16761.0545,633,666,14
original,original_v0,Sokoban-v0,episode_01,Sokoban-v0,1,astar,101,True,,,,,11.2,18,9962.4367,12,1,8
original,original_v0,Sokoban-v0,episode_02,Sokoban-v0,2,astar,102,True,,,,,7.8,52,29688.3323,263,366,17
original,original_v0,Sokoban-v0,episode_03,Sokoban-v0,3,astar,103,True,,,,,7.5,55,31090.6293,1871,874,5
original,original_v0,Sokoban-v0,episode_04,Sokoban-v0,4,astar,104,True,,,,,8.5,45,26009.8038,56,100,15
original,original_v1,Sokoban-v1,episode_00,Sokoban-v1,0,astar,100,True,,,,,3.4,106,61446.9244,10451,19106,19
original,original_v1,Sokoban-v1,episode_01,Sokoban-v1,1,astar,101,True,,,,,10.4,36,20425.6489,684,895,12
custom,custom_core,custom_env,map_01,Easy-1box,0,astar,,True,,3,12,1,10.2,8,87.1897,4,0,1
custom,custom_core,custom_env,map_02,Medium-1box,0,astar,,True,,5,12,1,10.3,7,75.5844,4,8,22
custom,custom_core,custom_env,map_03,Medium-2box,0,astar,,True,,5,13,2,10.8,12,142.5982,20,6,6
custom,custom_core,custom_env,map_04,Medium-2box,0,astar,,True,,5,13,2,10.8,12,150.8126,20,6,6
custom,custom_core,custom_env,map_05,Hard-3box,0,astar,,True,,6,14,3,9.3,37,426.6353,174,84,8
custom,custom_core,custom_env,map_06,Hard-3box,0,astar,,True,,6,14,3,9.8,32,454.2019,276,124,8
custom,custom_core,custom_env,map_07,Hard-3box,0,astar,,True,,6,14,3,9.8,32,1660.26,6990,3249,8
custom,custom_core,custom_env,map_08,Hard-3box,0,astar,,True,,6,14,3,8.3,47,818.1729,883,441,8
custom,custom_core,custom_env,map_09,Hard-3box,0,astar,,True,,7,15,3,7.3,57,755.1186,254,159,10
custom,custom_core,custom_env,map_10,Hard-3box,0,astar,,True,,7,15,3,8.6,44,992.1334,2571,1274,10
custom,custom_additional,custom_env,easy_1box,Easy,0,astar,,True,,3,12,1,10.2,8,82.7782,6,0,1
custom,custom_additional,custom_env,medium_1box,Medium,0,astar,,True,,9,9,1,9.7,13,157.7652,34,4,13
custom,custom_additional,custom_env,large_1box,Large-1box,0,astar,,True,,15,15,1,9.0,20,265.4839,33,2,48
custom,custom_additional,custom_env,medium_2box,Medium-2box,0,astar,,True,,11,11,2,9.6,24,314.1997,67,23,32
custom,custom_additional,custom_env,hard_3box,Hard-3box,0,astar,,True,,15,15,3,7.2,58,34289.6962,21713,13021,48
custom,dqn_custom,custom_env,dqn_map_1,DQN-3box,0,astar,,True,,7,9,3,10.9,21,836.3571,71,92,15
custom,dqn_custom,custom_env,dqn_map_2,DQN-3box,0,astar,,True,,6,9,3,10.7,23,862.3664,44,87,8
custom,dqn_custom,custom_env,dqn_map_3,DQN-3box,0,astar,,True,,6,9,3,11.0,20,756.1517,24,63,13
original,original_v0,Sokoban-v0,episode_00,Sokoban-v0,0,astar,100,True,,,,,3.3,97,1436.6944,1947,2444,10
original,original_v0,Sokoban-v0,episode_01,Sokoban-v0,1,astar,101,True,,,,,9.4,36,449.0354,88,156,11
original,original_v0,Sokoban-v0,episode_02,Sokoban-v0,2,astar,102,True,,,,,9.2,38,442.122,339,534,14
original,original_v0,Sokoban-v0,episode_03,Sokoban-v0,3,astar,103,True,,,,,10.1,29,458.0207,251,399,5
original,original_v0,Sokoban-v0,episode_04,Sokoban-v0,4,astar,104,True,,,,,9.3,37,376.4036,37,82,11
original,original_v1,Sokoban-v1,episode_00,Sokoban-v1,0,astar,100,True,,,,,10.1,39,428.3545,203,239,6
original,original_v1,Sokoban-v1,episode_01,Sokoban-v1,1,astar,101,True,,,,,7.8,62,780.1638,918,119,7
original,original_v1,Sokoban-v1,episode_02,Sokoban-v1,2,astar,102,True,,,,,10.4,36,403.0232,128,36,5
original,original_v1,Sokoban-v1,episode_03,Sokoban-v1,3,astar,103,True,,,,,10.4,36,862.4678,36,31,5
original,original_v1,Sokoban-v1,episode_04,Sokoban-v1,4,astar,104,True,,,,,5.1,89,1524125.0737,3838,6501,15
original,original_v2,Sokoban-v2,episode_00,Sokoban-v2,0,astar,100,True,,,,,10.7,43,559.0277,607,605,11
original,original_v2,Sokoban-v2,episode_01,Sokoban-v2,1,astar,101,True,,,,,9.6,54,4620.3249,15195,2326,3
